"Reporting.Year" "County" "Agency.Name" "Agency.Report.Number" "Rec.Seq.Nbr" "Report.Date" "Victim.Age" "Victim.Sex" "Victim.Race" "Offender.Age" "Offender.Sex" "Offender.Race" "Weapon.Type" "Justifiable.Circumstance" "Justifiable.Code" "Situation.Code" "Victim.Relationship" "Circumstance.Code"
"1998" "Orange" "Orlando Police Department" "980000385089" 1 "10/4/1998" "24" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "U-UNKNOWN"
"1998" "Orange" "Orlando Police Department" "980000385089" 2 "" "22" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"1998" "Osecola" "Kissimmee Police Department" "198000482" 1 "1/16/1998" "4" "F-FEMALE" "W-WHITE" "30" "F-FEMALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "C-CHILD" "Z-OTHER"
"1998" "Osecola" "Kissimmee Police Department" "198000482" 2 "1/16/1998" "2" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"1998" "Palm Beach" "West Palm Beach Police Department" "199800090915" 1 "11/26/1998" "27" "M-MALE" "W-WHITE" "UK" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "U-UNKNOWN"
"1998" "Palm Beach" "West Palm Beach Police Department" "199800090915" 2 "" "26" "F-FEMALE" "W-WHITE" "UK" "M-MALE" "W-WHITE" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"1998" "Palm Beach" "West Palm Beach Police Department" "199800090915" 3 "" "21" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"1998" "Pinellas" "St. Petersburg Police Department" "98-041329" 1 "7/25/1998" "15" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "F-OTHER FELONY INVOLVED"
"1998" "Pinellas" "St. Petersburg Police Department" "98-041329" 2 "" "38" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"1998" "Pinellas" "St. Petersburg Police Department" "98-041329" 3 "" "17" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"1998" "Polk" "Winter Haven Police Department" "98-37030" 1 "9/25/1998" "21" "M-MALE" "B-BLACK" "36" "M-MALE" "B-BLACK" "1-HANDGUN" "4-FELON ATTACKED CIVILIAN" "2-FELON KILLED BY PRIVATE CITIZEN" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"1998" "Polk" "Winter Haven Police Department" "98-37030" 2 "" "26" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"1998" "Sarasota" "Sarasota County Sheriffs Office,9800106903,1,11/15/1998,47,M-MALE,W-WHITE,UK,U-UNKNOWN,U-UNKNOWN,1-HANDGUN,1-NOT APPLICABLE,1-NOT APPLICABLE,C-SINGLE VICTIM / UNKNOWN OFFENDER(S),U-UNKNOWN,U-UNKNOWN
1998,Sarasota,Sarasota County Sheriffs Office" "9800107972" 1 "11/18/1998" "50" "F-FEMALE" "B-BLACK" "31" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "P-PARENT" "U-UNKNOWN"
"1998" "St. Johns" "St. Johns County Sheriffs Office,10966_1322_1,1,1/8/1998,23,F-FEMALE,W-WHITE,23,M-MALE,W-WHITE,4-FIREARM,1-NOT APPLICABLE,1-NOT APPLICABLE,D-MULTIPLE VICTIMS / SINGLE OFFENDER,U-UNKNOWN,Z-OTHER
1998,St. Johns,St. Johns County Sheriffs Office" "10966_1322_1" 2 "" "30" "M-MALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"1998" "St. Johns" "St. Johns County Sheriffs Office,10968_0418_1,1,1/10/1998,42,M-MALE,W-WHITE,18,M-MALE,W-WHITE,1-HANDGUN,1-NOT APPLICABLE,1-NOT APPLICABLE,E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS,U-UNKNOWN,U-UNKNOWN
1998,St. Johns,St. Johns County Sheriffs Office" "10968_0418_1" 2 "" "46" "F-FEMALE" "W-WHITE" "19" "M-MALE" "W-WHITE" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"1999" "Broward" "Hollywood Police Department" "99084188" 1 "6/15/1999" "3" "M-MALE" "B-BLACK" "49" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "C-CHILD" "Z-OTHER"
"1999" "Broward" "Hollywood Police Department" "99084188" 2 "" "44" "F-FEMALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "S-SPOUSE" ""
"1999" "Broward" "Hollywood Police Department" "99169643" 1 "11/28/1999" "18" "M-MALE" "W-WHITE" "21" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"1999" "Broward" "Hollywood Police Department" "99169643" 2 "" "21" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"1999" "Broward" "Hollywood Police Department" "99169643" 3 "" "24" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"1999" "Broward" "Plantation Police Department" "41949912" 1 "12/26/1999" "49" "M-MALE" "W-WHITE" "45" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "Z-OTHER"
"1999" "Broward" "Plantation Police Department" "41949912" 2 "12/26/1999" "44" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "B-SIBLING" ""
"1999" "Broward" "Sunrise Police Department" "4198" 1 "2/23/1999" "34" "F-FEMALE" "B-BLACK" "37" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "H=CO-HABITANT" "L-LOVERS QUARREL"
"1999" "Broward" "Sunrise Police Department" "4198" 2 "" "17" "F-FEMALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "C-CHILD" ""
"1999" "Dixie" "Dixie County Sheriffs Office,99020166,1,2/8/1999,72,M-MALE,W-WHITE,53,F-FEMALE,W-WHITE,4-FIREARM,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,H=CO-HABITANT,A-DRINKING ARGUMENT
1999,Dixie,Dixie County Sheriffs Office" "99060531" 1 "6/26/1999" "9" "M-MALE" "W-WHITE" "79" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "C-CHILD" "Z-OTHER"
"1999" "Dixie" "Dixie County Sheriffs Office,99060531,2,6/26/1999,8,M-MALE,W-WHITE,,,,4-FIREARM,,,,C-CHILD,
1999,Dixie,Dixie County Sheriffs Office" "99060531" 3 "6/26/1999" "7" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "C-CHILD" ""
"1999" "Duval" "Jacksonville Sheriffs Office,1999- 198774,1,3/13/1999,44,M-MALE,B-BLACK,UK,U-UNKNOWN,U-UNKNOWN,6-BLUNT OBJECT,1-NOT APPLICABLE,1-NOT APPLICABLE,C-SINGLE VICTIM / UNKNOWN OFFENDER(S),U-UNKNOWN,U-UNKNOWN
1999,Duval,Jacksonville Sheriffs Office" "1999- 209450" 1 "3/16/1999" "31" "M-MALE" "B-BLACK" "21" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"1999" "Duval" "Jacksonville Sheriffs Office,1999- 716724,3,9/12/1999,,,,25,F-FEMALE,B-BLACK,0-N/A,,,,Z-OTHER,
1999,Duval,Jacksonville Sheriffs Office" "1999- 721534" 1 "9/14/1999" "27" "M-MALE" "B-BLACK" "29" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "F-OTHER FELONY INVOLVED"
"1999" "Highlands" "Highlands County Sheriffs Office,99080366,1,8/4/1999,41,M-MALE,B-BLACK,UK,U-UNKNOWN,U-UNKNOWN,5-KNIFE/CUTTING INSTR,1-NOT APPLICABLE,1-NOT APPLICABLE,C-SINGLE VICTIM / UNKNOWN OFFENDER(S),U-UNKNOWN,U-UNKNOWN
1999,Highlands,Sebring Police Department,99060875,1,6/23/1999,37,M-MALE,W-WHITE,20,M-MALE,B-BLACK,4-FIREARM,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,U-UNKNOWN,U-UNKNOWN
1999,Highlands,Sebring Police Department,99101055,1,10/30/1999,74,F-FEMALE,W-WHITE,34,M-MALE,W-WHITE,5-KNIFE/CUTTING INSTR,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,Z-OTHER,U-UNKNOWN
1999,Hillsborough,FHP - Tampa,99000000003,1,7/17/1999,26,M-MALE,W-WHITE,20,M-MALE,W-WHITE,99-OTHER,1-NOT APPLICABLE,1-NOT APPLICABLE,D-MULTIPLE VICTIMS / SINGLE OFFENDER,Z-OTHER,5-VEHICULAR NEGLIGENCE
1999,Hillsborough,FHP - Tampa,99000000003,2,,21,M-MALE,W-WHITE,,,,99-OTHER,,,,Z-OTHER,
1999,Hillsborough,FHP - Tampa,99000000003,3,,18,F-FEMALE,W-WHITE,,,,99-OTHER,,,,Z-OTHER,
1999,Hillsborough,FHP - Tampa,99401806303,1,5/25/1999,76,F-FEMALE,W-WHITE,20,M-MALE,W-WHITE,99-OTHER,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,Z-OTHER,5-VEHICULAR NEGLIGENCE
1999,Hillsborough,FHP - Tampa,99401880903,1,5/31/1999,28,M-MALE,W-WHITE,28,M-MALE,W-WHITE,99-OTHER,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,U-UNKNOWN,5-VEHICULAR NEGLIGENCE
1999,Hillsborough,Hillsborough County Sheriffs Office" "99000526" 1 "1/3/1999" "29" "F-FEMALE" "W-WHITE" "35" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "O-OTHER FAMILY" "U-UNKNOWN"
"1999" "Hillsborough" "Hillsborough County Sheriffs Office,99087339,1,10/10/1999,45,F-FEMALE,W-WHITE,46,M-MALE,W-WHITE,1-HANDGUN,1-NOT APPLICABLE,1-NOT APPLICABLE,D-MULTIPLE VICTIMS / SINGLE OFFENDER,S-SPOUSE,U-UNKNOWN
1999,Hillsborough,Hillsborough County Sheriffs Office" "99087339" 2 "" "36" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"1999" "Lee" "Lee County Sheriffs Office,99114804,1,6/6/1999,27,M-MALE,W-WHITE,21,M-MALE,W-WHITE,7-HANDS/FIST/FEET,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,Z-OTHER,A-DRINKING ARGUMENT
1999,Lee,Lee County Sheriffs Office" "99120540" 1 "6/13/1999" "38" "M-MALE" "W-WHITE" "31" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"1999" "Orange" "Orange County Sheriffs Office,99004254,1,1/15/1999,39,F-FEMALE,W-WHITE,21,M-MALE,W-WHITE,1-HANDGUN,1-NOT APPLICABLE,1-NOT APPLICABLE,E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS,Z-OTHER,F-OTHER FELONY INVOLVED
1999,Orange,Orange County Sheriffs Office" "99004254" 2 "1/15/1999" "35" "M-MALE" "W-WHITE" "22" "M-MALE" "W-WHITE" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"1999" "Osecola" "Osceola County Sheriffs Office,99I04525,1,1/23/1999,7,M-MALE,W-WHITE,42,M-MALE,W-WHITE,2-RIFLE,1-NOT APPLICABLE,1-NOT APPLICABLE,D-MULTIPLE VICTIMS / SINGLE OFFENDER,C-CHILD,Z-OTHER
1999,Osecola,Osceola County Sheriffs Office" "99I04525" 2 "" "4" "F-FEMALE" "W-WHITE" "" "" "" "2-RIFLE" "" "" "" "C-CHILD" ""
"1999" "Palm Beach" "Palm Beach County Sheriffs Office,99046866,1,3/15/1999,1,M-MALE,W-WHITE,4,M-MALE,W-WHITE,7-HANDS/FIST/FEET,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,Z-OTHER,Z-OTHER
1999,Palm Beach,Palm Beach County Sheriffs Office" "99048590" 1 "3/19/1999" "19" "F-FEMALE" "W-WHITE" "31" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "H=CO-HABITANT" "Z-OTHER"
"1999" "Seminole" "Sanford Police Department" "9914893" 1 "3/5/1999" "29" "F-FEMALE" "W-WHITE" "45" "M-MALE" "W-WHITE" "4-FIREARM" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"1999" "Seminole" "Sanford Police Department" "9914893" 2 "" "13" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "Z-OTHER" ""
"1999" "Suwannee" "Suwannee County Sheriffs Office,99-11383,1,10/28/1999,38,F-FEMALE,W-WHITE,47,M-MALE,W-WHITE,6-BLUNT OBJECT,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,H=CO-HABITANT,L-LOVERS QUARREL
1999,Taylor,Perry Police Department,9904569,1,4/17/1999,39,F-FEMALE,W-WHITE,99,U-UNKNOWN,U-UNKNOWN,5-KNIFE/CUTTING INSTR,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,U-UNKNOWN,U-UNKNOWN
1999,Volusia,Daytona Beach Police Department,98027199,1,1/1/1999,66,F-FEMALE,W-WHITE,37,M-MALE,W-WHITE,7-HANDS/FIST/FEET,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,Z-OTHER,F-OTHER FELONY INVOLVED
1999,Volusia,Daytona Beach Police Department,99003662,1,2/13/1999,39,M-MALE,W-WHITE,46,M-MALE,W-WHITE,6-BLUNT OBJECT,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,Z-OTHER,Z-OTHER
1999,Volusia,Daytona Beach Police Department,99009874,1,4/11/1999,28,M-MALE,B-BLACK,UK,U-UNKNOWN,U-UNKNOWN,1-HANDGUN,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,U-UNKNOWN,U-UNKNOWN
1999,Volusia,Daytona Beach Police Department,99013902,1,5/26/1999,64,M-MALE,B-BLACK,UK,M-MALE,B-BLACK,4-FIREARM,1-NOT APPLICABLE,1-NOT APPLICABLE,D-MULTIPLE VICTIMS / SINGLE OFFENDER,U-UNKNOWN,U-UNKNOWN
1999,Volusia,Daytona Beach Police Department,99013902,2,,64,M-MALE,B-BLACK,,,,88-UNKNOWN,,,,U-UNKNOWN,
1999,Volusia,Daytona Beach Police Department,99107049,1,10/7/1999,52,M-MALE,W-WHITE,38,M-MALE,U-UNKNOWN,88-UNKNOWN,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,U-UNKNOWN,U-UNKNOWN
1999,Volusia,Daytona Beach Police Department,99111718,1,11/28/1999,28,M-MALE,B-BLACK,UK,U-UNKNOWN,U-UNKNOWN,99-OTHER,1-NOT APPLICABLE,1-NOT APPLICABLE,C-SINGLE VICTIM / UNKNOWN OFFENDER(S),U-UNKNOWN,U-UNKNOWN
1999,Volusia,Daytona Beach Police Department,99903355,1,8/26/1999,69,M-MALE,W-WHITE,39,F-FEMALE,W-WHITE,4-FIREARM,1-NOT APPLICABLE,1-NOT APPLICABLE,C-SINGLE VICTIM / UNKNOWN OFFENDER(S),S-SPOUSE,U-UNKNOWN
1999,Volusia,Deland Police Department,990625446,1,6/5/1999,UK,F-FEMALE,U-UNKNOWN,UK,U-UNKNOWN,U-UNKNOWN,1-HANDGUN,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,U-UNKNOWN,Z-OTHER
1999,Volusia,Holly Hill Police Department,99010214,1,1/14/1999,65,M-MALE,W-WHITE,UK,U-UNKNOWN,U-UNKNOWN,7-HANDS/FIST/FEET,1-NOT APPLICABLE,1-NOT APPLICABLE,C-SINGLE VICTIM / UNKNOWN OFFENDER(S),U-UNKNOWN,U-UNKNOWN
1999,Volusia,Holly Hill Police Department,99020880,1,2/27/1999,32,M-MALE,W-WHITE,42,M-MALE,W-WHITE,5-KNIFE/CUTTING INSTR,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,U-UNKNOWN,U-UNKNOWN
1999,Volusia,Holly Hill Police Department,99031201,1,3/22/1999,31,M-MALE,B-BLACK,19,M-MALE,B-BLACK,1-HANDGUN,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,Z-OTHER,Z-OTHER
1999,Volusia,New Smyrna Beach Police Department,99030137,1,3/10/1999,19,M-MALE,W-WHITE,18,M-MALE,W-WHITE,1-HANDGUN,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,Z-OTHER,M-MONEY ARGUMENT
1999,Volusia,Ormond Beach Police Department,199070112,1,7/6/1999,39,M-MALE,W-WHITE,18,M-MALE,W-WHITE,1-HANDGUN,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,Z-OTHER,Z-OTHER
1999,Volusia,Port Orange Police Department,99-26690,1,12/2/1999,40,M-MALE,W-WHITE,61,M-MALE,W-WHITE,6-BLUNT OBJECT,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,Z-OTHER,M-MONEY ARGUMENT
1999,Volusia,South Daytona Police Department,99030918,1,3/20/1999,36,F-FEMALE,W-WHITE,32,M-MALE,W-WHITE,99-OTHER,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,U-UNKNOWN,5-VEHICULAR NEGLIGENCE
1999,Volusia,South Daytona Police Department,99120141,1,12/3/1999,24,F-FEMALE,W-WHITE,41,M-MALE,W-WHITE,6-BLUNT OBJECT,1-NOT APPLICABLE,1-NOT APPLICABLE,A-SINGLE VICTIM / SINGLE OFFENDER,Z-OTHER,Z-OTHER
1999,Volusia,Volusia County Sheriffs Office" "99-19302" 1 "6/14/1999" "21" "M-MALE" "W-WHITE" "uk" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2000" "Bay" "Bay County Sheriffs Office,2000-011694,1,2/18/2000,89,M-MALE,W-WHITE,UK,M-MALE,W-WHITE,4-FIREARM,1-NOT APPLICABLE,1-NOT APPLICABLE,D-MULTIPLE VICTIMS / SINGLE OFFENDER,O-OTHER FAMILY,U-UNKNOWN
2000,Bay,Bay County Sheriffs Office" "2000-011694" 2 "" "81" "F-FEMALE" "W-WHITE" "" "" "" "4-FIREARM" "" "" "" "O-OTHER FAMILY" ""
"2000" "Charlotte" "Charlotte County Sheriffs Office,29667,1,11/4/2000,UK,F-FEMALE,U-UNKNOWN,UK,U-UNKNOWN,U-UNKNOWN,4-FIREARM,1-NOT APPLICABLE,1-NOT APPLICABLE,F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S),U-UNKNOWN,U-UNKNOWN
2000,Charlotte,Charlotte County Sheriffs Office" "29667" 2 "" "UK" "M-MALE" "U-UNKNOWN" "UK" "U-UNKNOWN" "U-UNKNOWN" "4-FIREARM" "" "" "" "U-UNKNOWN" ""
"2000" "Collier" "Collier County Sheriffs Office,00-13027,1,4/19/2000,UK,M-MALE,W-WHITE,UK,U-UNKNOWN,U-UNKNOWN,7-HANDS/FIST/FEET,1-NOT APPLICABLE,1-NOT APPLICABLE,C-SINGLE VICTIM / UNKNOWN OFFENDER(S),U-UNKNOWN,D-DRUG RELATED ARGUMENT
2000,Collier,Collier County Sheriffs Office" "00-16564" 1 "5/21/2000" "35" "M-MALE" "W-WHITE" "43" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "Z-OTHER" "Z-OTHER"
"2000" "Duval" "Jacksonville Sheriffs Office,2000- 63036,1,1/24/2000,29,M-MALE,W-WHITE,UK,U-UNKNOWN,U-UNKNOWN,1-HANDGUN,1-NOT APPLICABLE,1-NOT APPLICABLE,F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S),Z-OTHER,U-UNKNOWN
2000,Duval,Jacksonville Sheriffs Office" "2000- 63036" 2 "" "28" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2000" "Hardee" "Hardee County Sheriffs Office,00H04752,1,6/22/2000,44,F-FEMALE,W-WHITE,UK,M-MALE,W-WHITE,1-HANDGUN,1-NOT APPLICABLE,1-NOT APPLICABLE,E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS,U-UNKNOWN,D-DRUG RELATED ARGUMENT
2000,Hardee,Hardee County Sheriffs Office" "00H04752" 2 "" "6" "M-MALE" "W-WHITE" "UK" "M-MALE" "W-WHITE" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2000" "Hillsborough" "Hillsborough County Sheriffs Office,92389,3,,47,M-MALE,W-WHITE,,,,1-HANDGUN,,,,H=CO-HABITANT,
2000,Hillsborough,Hillsborough County Sheriffs Office" "92389" 4 "" "40" "F-FEMALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "H=CO-HABITANT" ""
"2000" "Miami-Dade" "Miami Police Department" "0451012Z" 1 "2/14/2000" "19" "M-MALE" "B-BLACK" "30" "M-MALE" "W-WHITE" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "Z-OTHER" "Z-OTHER"
"2000" "Miami-Dade" "Miami Police Department" "0451012Z" 2 "" "30" "M-MALE" "W-WHITE" "19" "M-MALE" "B-BLACK" "1-HANDGUN" "" "" "" "Z-OTHER" ""
"2000" "Miami-Dade" "Miami Police Department" "3131849Z" 2 "" "61" "F-FEMALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "O-OTHER FAMILY" ""
"2000" "Miami-Dade" "Miami Police Department" "3232003Z" 1 "11/18/2000" "23" "F-FEMALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2000" "Miami-Dade" "Miami Police Department" "3232003Z" 2 "" "18" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2000" "Miami-Dade" "Miami Police Department" "3461082Z" 1 "12/11/2000" "20" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "U-UNKNOWN"
"2000" "Miami-Dade" "Miami Police Department" "3461082Z" 2 "" "24" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2000" "Miami-Dade" "Miami-Dade Police Department" "0020378X00" 1 "1/11/2000" "30" "M-MALE" "W-WHITE" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "F-OTHER FELONY INVOLVED"
"2000" "Miami-Dade" "Miami-Dade Police Department" "0020378X00" 2 "" "24" "M-MALE" "W-WHITE" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2000" "Miami-Dade" "Miami-Dade Police Department" "0283450X00" 1 "5/25/2000" "25" "M-MALE" "B-BLACK" "21" "M-MALE" "B-BLACK" "2-RIFLE" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "D-MULTIPLE VICTIMS / SINGLE OFFENDER" "U-UNKNOWN" "D-DRUG RELATED ARGUMENT"
"2000" "Miami-Dade" "Miami-Dade Police Department" "0283450X00" 2 "" "25" "M-MALE" "B-BLACK" "" "" "" "2-RIFLE" "" "" "" "U-UNKNOWN" ""
"2000" "Miami-Dade" "Miami-Dade Police Department" "0386077X00" 1 "7/15/2000" "36" "M-MALE" "B-BLACK" "18" "M-MALE" "B-BLACK" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "E-MULTIPLE VICTIMS / MULTIPLE OFFENDERS" "U-UNKNOWN" "F-OTHER FELONY INVOLVED"
"2000" "Miami-Dade" "Miami-Dade Police Department" "0386077X00" 3 "" "18" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
"2000" "Miami-Dade" "Miami-Dade Police Department" "0409866X00" 1 "7/27/2000" "15" "M-MALE" "B-BLACK" "UK" "U-UNKNOWN" "U-UNKNOWN" "1-HANDGUN" "1-NOT APPLICABLE" "1-NOT APPLICABLE" "F-MULTIPLE VICTIMS / UNKNOWN OFFENDER(S)" "U-UNKNOWN" "G-GANGLAND"
"2000" "Miami-Dade" "Miami-Dade Police Department" "0409866X00" 2 "" "18" "M-MALE" "B-BLACK" "" "" "" "1-HANDGUN" "" "" "" "U-UNKNOWN" ""
